exp_id,year,month,state,district,department,scheme,budget_allocated,amount_spent,cumulative_rate,utilization_rate,project_count,pattern_type
2219,2023,11,Karnataka,Mangaluru,Health,NHM,93135114.35,1563030.66,0.5722,1.68,12,normal
2220,2023,12,Karnataka,Mangaluru,Health,NHM,93135114.35,4752356.95,0.6232,5.1,6,normal
2221,2023,1,Karnataka,Mangaluru,Education,SSA,79964031.17,5681316.56,0.071,7.1,11,normal
2222,2023,2,Karnataka,Mangaluru,Education,SSA,79964031.17,5813550.26,0.1438,7.27,6,normal
2223,2023,3,Karnataka,Mangaluru,Education,SSA,79964031.17,2704898.3,0.1776,3.38,17,normal
2224,2023,4,Karnataka,Mangaluru,Education,SSA,79964031.17,5582175.61,0.2474,6.98,7,normal
2225,2023,5,Karnataka,Mangaluru,Education,SSA,79964031.17,6553478.49,0.3293,8.2,18,normal
2226,2023,6,Karnataka,Mangaluru,Education,SSA,79964031.17,6580691.72,0.4116,8.23,23,normal
2227,2023,7,Karnataka,Mangaluru,Education,SSA,79964031.17,4503102.61,0.468,5.63,23,normal
2228,2023,8,Karnataka,Mangaluru,Education,SSA,79964031.17,5279372.16,0.534,6.6,5,normal
2229,2023,9,Karnataka,Mangaluru,Education,SSA,79964031.17,1625976.52,0.5543,2.03,13,normal
2230,2023,10,Karnataka,Mangaluru,Education,SSA,79964031.17,6501651.5,0.6356,8.13,9,normal
2231,2023,11,Karnataka,Mangaluru,Education,SSA,79964031.17,11094257.22,0.7744,13.87,7,normal
2232,2023,12,Karnataka,Mangaluru,Education,SSA,79964031.17,0.0,0.7744,0.0,4,normal
2233,2023,1,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,3169887.94,0.0469,4.69,14,normal
2234,2023,2,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,4005986.91,0.1062,5.93,17,normal
2235,2023,3,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,3200861.78,0.1536,4.74,12,normal
2236,2023,4,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,4046752.89,0.2135,5.99,20,normal
2237,2023,5,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,4921412.92,0.2863,7.28,6,normal
2238,2023,6,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,956317.5,0.3005,1.42,12,normal
2239,2023,7,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,4062979.97,0.3606,6.01,22,normal
2240,2023,8,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,6086183.6,0.4507,9.01,24,normal
2241,2023,9,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,4765665.49,0.5212,7.05,6,normal
2242,2023,10,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,2701790.65,0.5612,4.0,19,normal
2243,2023,11,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,0.0,0.5612,0.0,18,normal
2244,2023,12,Karnataka,Mangaluru,Agriculture,PMKSY,67566743.58,5174507.46,0.6378,7.66,20,normal
2245,2023,1,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,121252.89,0.001,0.1,19,march_rush
2246,2023,2,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,121252.89,0.002,0.1,22,march_rush
2247,2023,3,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,121252.89,0.003,0.1,9,march_rush
2248,2023,4,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,121252.89,0.004,0.1,15,march_rush
2249,2023,5,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,121252.89,0.005,0.1,9,march_rush
2250,2023,6,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,121252.89,0.006,0.1,12,march_rush
2251,2023,7,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,121252.89,0.007,0.1,7,march_rush
2252,2023,8,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,121252.89,0.008,0.1,22,march_rush
2253,2023,9,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,4638039.48,0.046,3.81,7,march_rush
2254,2023,10,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,12667882.3,0.15,10.4,11,march_rush
2255,2023,11,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,12667882.3,0.2539,10.4,20,march_rush
2256,2023,12,Karnataka,Mangaluru,Infrastructure,PMGSY,121862327.85,12667882.3,0.3579,10.4,4,march_rush
2257,2023,1,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,812370.79,0.0178,1.78,11,healthy
2258,2023,2,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,719890.95,0.0335,1.57,5,healthy
2259,2023,3,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,1279072.91,0.0614,2.8,19,healthy
2260,2023,4,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,2108581.5,0.1075,4.61,15,healthy
2261,2023,5,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,3080956.31,0.1749,6.73,16,healthy
2262,2023,6,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,3791349.6,0.2578,8.29,8,healthy
2263,2023,7,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,3791349.6,0.3406,8.29,9,healthy
2264,2023,8,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,3080956.31,0.408,6.73,5,healthy
2265,2023,9,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,2108581.5,0.4541,4.61,21,healthy
2266,2023,10,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,1279072.91,0.482,2.8,24,healthy
2267,2023,11,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,719890.95,0.4977,1.57,17,healthy
2268,2023,12,Karnataka,Mangaluru,Water Supply,JJM,45750202.73,388176.03,0.5062,0.85,11,healthy
2269,2023,1,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,795248.83,0.0113,1.13,14,healthy
2270,2023,2,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,704718.14,0.0214,1.0,12,healthy
2271,2023,3,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,1252114.49,0.0392,1.78,6,healthy
2272,2023,4,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,2064139.91,0.0686,2.94,22,healthy
2273,2023,5,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,3016020.42,0.1115,4.29,15,healthy
2274,2023,6,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,3711441.08,0.1644,5.28,7,healthy
2275,2023,7,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,3711441.08,0.2172,5.28,20,healthy
2276,2023,8,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,3016020.42,0.2601,4.29,5,healthy
2277,2023,9,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,2064139.91,0.2895,2.94,9,healthy
2278,2023,10,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,1252114.49,0.3074,1.78,11,healthy
2279,2023,11,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,704718.14,0.3174,1.0,20,healthy
2280,2023,12,Karnataka,Mangaluru,Social Welfare,PMAY,70233312.84,379994.62,0.3228,0.54,5,healthy
2281,2023,1,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,1689165.59,0.0175,1.75,18,healthy
2282,2023,2,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,1496871.91,0.0331,1.55,13,healthy
2283,2023,3,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,2659581.04,0.0607,2.76,13,healthy
2284,2023,4,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,4384381.31,0.1062,4.55,14,healthy
2285,2023,5,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,6406243.84,0.1727,6.65,6,healthy
2286,2023,6,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,7883367.23,0.2545,8.18,21,healthy
2287,2023,7,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,7883367.23,0.3363,8.18,18,healthy
2288,2023,8,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,6406243.84,0.4028,6.65,4,healthy
2289,2023,9,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,4384381.31,0.4483,4.55,15,healthy
2290,2023,10,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,2659581.04,0.4759,2.76,10,healthy
2291,2023,11,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,1496871.91,0.4914,1.55,13,healthy
2292,2023,12,Karnataka,Mangaluru,Rural Development,MGNREGS,96351780.13,807135.85,0.4998,0.84,22,healthy
2293,2023,1,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,4275280.32,0.0619,6.19,15,normal
2294,2023,2,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,3958742.89,0.1193,5.73,24,normal
2295,2023,3,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,4499044.04,0.1845,6.52,4,normal
2296,2023,4,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,3852327.99,0.2403,5.58,14,normal
2297,2023,5,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,5538020.71,0.3205,8.02,4,normal
2298,2023,6,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,972925.28,0.3346,1.41,16,normal
2299,2023,7,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,8768309.13,0.4616,12.7,13,normal
2300,2023,8,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,3436085.93,0.5114,4.98,7,normal
2301,2023,9,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,0.0,0.5114,0.0,10,normal
2302,2023,10,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,1308936.3,0.5304,1.9,20,normal
2303,2023,11,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,8086607.85,0.6475,11.71,11,normal
2304,2023,12,Karnataka,Mangaluru,Urban Development,AMRUT,69028397.71,1945823.22,0.6757,2.82,17,normal
2305,2023,1,Karnataka,Belagavi,Health,NHM,95171866.46,2186402.48,0.023,2.3,8,healthy
2306,2023,2,Karnataka,Belagavi,Health,NHM,95171866.46,1937503.62,0.0433,2.04,12,healthy
2307,2023,3,Karnataka,Belagavi,Health,NHM,95171866.46,3442477.53,0.0795,3.62,6,healthy
2308,2023,4,Karnataka,Belagavi,Health,NHM,95171866.46,5675004.42,0.1391,5.96,5,healthy
2309,2023,5,Karnataka,Belagavi,Health,NHM,95171866.46,8292039.29,0.2263,8.71,11,healthy
2310,2023,6,Karnataka,Belagavi,Health,NHM,95171866.46,10203981.06,0.3335,10.72,20,healthy
2311,2023,7,Karnataka,Belagavi,Health,NHM,95171866.46,10203981.06,0.4407,10.72,17,healthy
2312,2023,8,Karnataka,Belagavi,Health,NHM,95171866.46,8292039.29,0.5278,8.71,15,healthy
2313,2023,9,Karnataka,Belagavi,Health,NHM,95171866.46,5675004.42,0.5874,5.96,18,healthy
2314,2023,10,Karnataka,Belagavi,Health,NHM,95171866.46,3442477.53,0.6236,3.62,6,healthy
2315,2023,11,Karnataka,Belagavi,Health,NHM,95171866.46,1937503.62,0.644,2.04,22,healthy
2316,2023,12,Karnataka,Belagavi,Health,NHM,95171866.46,1044731.1,0.655,1.1,7,healthy
2317,2023,1,Karnataka,Belagavi,Education,SSA,84938082.31,4557613.69,0.0537,5.37,12,normal
2318,2023,2,Karnataka,Belagavi,Education,SSA,84938082.31,3043771.01,0.0895,3.58,11,normal
2319,2023,3,Karnataka,Belagavi,Education,SSA,84938082.31,5303062.26,0.1519,6.24,6,normal
2320,2023,4,Karnataka,Belagavi,Education,SSA,84938082.31,3761724.27,0.1962,4.43,10,normal
2321,2023,5,Karnataka,Belagavi,Education,SSA,84938082.31,6854585.64,0.2769,8.07,8,normal
2322,2023,6,Karnataka,Belagavi,Education,SSA,84938082.31,270417.41,0.2801,0.32,22,normal
2323,2023,7,Karnataka,Belagavi,Education,SSA,84938082.31,4137412.39,0.3288,4.87,7,normal
2324,2023,8,Karnataka,Belagavi,Education,SSA,84938082.31,4428778.97,0.381,5.21,8,normal
2325,2023,9,Karnataka,Belagavi,Education,SSA,84938082.31,8486116.7,0.4809,9.99,7,normal
2326,2023,10,Karnataka,Belagavi,Education,SSA,84938082.31,3521416.86,0.5223,4.15,9,normal
2327,2023,11,Karnataka,Belagavi,Education,SSA,84938082.31,4823416.12,0.5791,5.68,18,normal
2328,2023,12,Karnataka,Belagavi,Education,SSA,84938082.31,0.0,0.5791,0.0,18,normal
2329,2023,1,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,1244753.17,0.0207,2.07,21,healthy
2330,2023,2,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,1103051.15,0.0391,1.84,15,healthy
2331,2023,3,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,1959856.37,0.0717,3.26,10,healthy
2332,2023,4,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,3230868.89,0.1255,5.38,18,healthy
2333,2023,5,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,4720787.82,0.2041,7.86,13,healthy
2334,2023,6,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,5809286.21,0.3009,9.67,18,healthy
2335,2023,7,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,5809286.21,0.3976,9.67,12,healthy
2336,2023,8,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,4720787.82,0.4762,7.86,7,healthy
2337,2023,9,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,3230868.89,0.53,5.38,6,healthy
2338,2023,10,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,1959856.37,0.5627,3.26,9,healthy
2339,2023,11,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,1103051.15,0.581,1.84,13,healthy
2340,2023,12,Karnataka,Belagavi,Agriculture,PMKSY,60051755.13,594781.78,0.5909,0.99,23,healthy
2341,2023,1,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,122507.87,0.0011,0.11,14,march_rush
2342,2023,2,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,122507.87,0.0022,0.11,8,march_rush
2343,2023,3,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,122507.87,0.0034,0.11,6,march_rush
2344,2023,4,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,122507.87,0.0045,0.11,11,march_rush
2345,2023,5,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,122507.87,0.0056,0.11,15,march_rush
2346,2023,6,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,122507.87,0.0067,0.11,16,march_rush
2347,2023,7,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,122507.87,0.0078,0.11,20,march_rush
2348,2023,8,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,122507.87,0.0089,0.11,5,march_rush
2349,2023,9,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,5251799.15,0.0568,4.79,13,march_rush
2350,2023,10,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,14370539.21,0.1879,13.1,12,march_rush
2351,2023,11,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,14370539.21,0.3189,13.1,9,march_rush
2352,2023,12,Karnataka,Belagavi,Infrastructure,PMGSY,109658985.48,14370539.21,0.45,13.1,4,march_rush
2353,2023,1,Karnataka,Belagavi,Water Supply,JJM,60188336.05,1060291.37,0.0176,1.76,21,healthy
2354,2023,2,Karnataka,Belagavi,Water Supply,JJM,60188336.05,939588.38,0.0332,1.56,21,healthy
2355,2023,3,Karnataka,Belagavi,Water Supply,JJM,60188336.05,1669422.36,0.061,2.77,11,healthy
2356,2023,4,Karnataka,Belagavi,Water Supply,JJM,60188336.05,2752081.66,0.1067,4.57,7,healthy
2357,2023,5,Karnataka,Belagavi,Water Supply,JJM,60188336.05,4021207.31,0.1735,6.68,18,healthy
2358,2023,6,Karnataka,Belagavi,Water Supply,JJM,60188336.05,4948399.52,0.2557,8.22,7,healthy
2359,2023,7,Karnataka,Belagavi,Water Supply,JJM,60188336.05,4948399.52,0.3379,8.22,8,healthy
2360,2023,8,Karnataka,Belagavi,Water Supply,JJM,60188336.05,4021207.31,0.4047,6.68,7,healthy
2361,2023,9,Karnataka,Belagavi,Water Supply,JJM,60188336.05,2752081.66,0.4505,4.57,4,healthy
2362,2023,10,Karnataka,Belagavi,Water Supply,JJM,60188336.05,1669422.36,0.4782,2.77,5,healthy
2363,2023,11,Karnataka,Belagavi,Water Supply,JJM,60188336.05,939588.38,0.4938,1.56,11,healthy
2364,2023,12,Karnataka,Belagavi,Water Supply,JJM,60188336.05,506640.19,0.5022,0.84,8,healthy
2365,2023,1,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,1268269.03,0.0188,1.88,15,healthy
2366,2023,2,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,1123889.98,0.0354,1.67,24,healthy
2367,2023,3,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,1996881.95,0.065,2.96,24,healthy
2368,2023,4,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,3291906.42,0.1138,4.88,6,healthy
2369,2023,5,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,4809972.88,0.1851,7.13,22,healthy
2370,2023,6,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,5919035.17,0.2728,8.77,22,healthy
2371,2023,7,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,5919035.17,0.3605,8.77,12,healthy
2372,2023,8,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,4809972.88,0.4318,7.13,6,healthy
2373,2023,9,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,3291906.42,0.4806,4.88,4,healthy
2374,2023,10,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,1996881.95,0.5102,2.96,6,healthy
2375,2023,11,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,1123889.98,0.5268,1.67,10,healthy
2376,2023,12,Karnataka,Belagavi,Social Welfare,PMAY,67480441.36,606018.39,0.5358,0.9,24,healthy
2377,2023,1,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,1635329.86,0.0196,1.96,6,healthy
2378,2023,2,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,1449164.81,0.037,1.74,14,healthy
2379,2023,3,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,2574817.01,0.0679,3.09,7,healthy
2380,2023,4,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,4244645.83,0.1188,5.09,5,healthy
2381,2023,5,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,6202069.17,0.1932,7.44,18,healthy
2382,2023,6,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,7632114.87,0.2848,9.16,5,healthy
2383,2023,7,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,7632114.87,0.3763,9.16,9,healthy
2384,2023,8,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,6202069.17,0.4507,7.44,22,healthy
2385,2023,9,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,4244645.83,0.5016,5.09,17,healthy
2386,2023,10,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,2574817.01,0.5325,3.09,16,healthy
2387,2023,11,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,1449164.81,0.5499,1.74,19,healthy
2388,2023,12,Karnataka,Belagavi,Rural Development,MGNREGS,83360892.88,781411.46,0.5593,0.94,4,healthy
2389,2023,1,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,1103365.73,0.018,1.8,9,healthy
2390,2023,2,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,977759.18,0.0339,1.59,15,healthy
2391,2023,3,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,1737242.7,0.0622,2.83,10,healthy
2392,2023,4,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,2863885.06,0.1089,4.67,9,healthy
2393,2023,5,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,4184568.98,0.1771,6.82,12,healthy
2394,2023,6,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,5149428.4,0.261,8.39,12,healthy
2395,2023,7,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,5149428.4,0.3449,8.39,18,healthy
2396,2023,8,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,4184568.98,0.4131,6.82,8,healthy
2397,2023,9,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,2863885.06,0.4598,4.67,5,healthy
2398,2023,10,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,1737242.7,0.4881,2.83,23,healthy
2399,2023,11,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,977759.18,0.504,1.59,23,healthy
2400,2023,12,Karnataka,Belagavi,Urban Development,AMRUT,61362477.69,527222.46,0.5126,0.86,23,healthy
5001,2024,1,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.0189,1.89,13,severe_underutil
5002,2024,2,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.0377,1.89,19,severe_underutil
5003,2024,3,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.0566,1.89,17,severe_underutil
5004,2024,4,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.0755,1.89,21,severe_underutil
5005,2024,5,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.0943,1.89,19,severe_underutil
5006,2024,6,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.1132,1.89,5,severe_underutil
5007,2024,7,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.1321,1.89,6,severe_underutil
5008,2024,8,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.1509,1.89,12,severe_underutil
5009,2024,9,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.1698,1.89,16,severe_underutil
5010,2024,10,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.1887,1.89,8,severe_underutil
5011,2024,11,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.2075,1.89,17,severe_underutil
5012,2024,12,Uttar Pradesh,Varanasi,Health,NHM,66508951.23,1254779.6,0.2264,1.89,10,severe_underutil
5013,2024,1,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,3822945.74,0.0573,5.73,14,normal
5014,2024,2,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,4127921.79,0.1191,6.19,23,normal
5015,2024,3,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,3955893.44,0.1784,5.93,11,normal
5016,2024,4,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,4661226.02,0.2483,6.98,4,normal
5017,2024,5,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,3219100.46,0.2965,4.82,12,normal
5018,2024,6,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,1700684.32,0.322,2.55,5,normal
5019,2024,7,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,4735841.56,0.3929,7.1,19,normal
5020,2024,8,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,3320377.58,0.4427,4.98,20,normal
5021,2024,9,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,7119682.41,0.5494,10.67,15,normal
5022,2024,10,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,423895.36,0.5557,0.64,22,normal
5023,2024,11,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,2593092.91,0.5946,3.89,11,normal
5024,2024,12,Uttar Pradesh,Varanasi,Education,SSA,66738928.49,1380878.82,0.6153,2.07,9,normal
5025,2024,1,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.0021,0.21,11,flatline
5026,2024,2,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.0042,0.21,12,flatline
5027,2024,3,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.0063,0.21,21,flatline
5028,2024,4,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.0085,0.21,5,flatline
5029,2024,5,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.0106,0.21,11,flatline
5030,2024,6,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.0127,0.21,22,flatline
5031,2024,7,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.0148,0.21,16,flatline
5032,2024,8,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.0169,0.21,15,flatline
5033,2024,9,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,89266.52,0.019,0.21,9,flatline
5034,2024,10,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,732663.35,0.0364,1.73,9,flatline
5035,2024,11,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,1697758.59,0.0766,4.02,11,flatline
5036,2024,12,Uttar Pradesh,Varanasi,Agriculture,PMKSY,42241934.46,1697758.59,0.1167,4.02,22,flatline
5037,2024,1,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,105371.91,0.0012,0.12,15,march_rush
5038,2024,2,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,105371.91,0.0023,0.12,22,march_rush
5039,2024,3,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,105371.91,0.0035,0.12,4,march_rush
5040,2024,4,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,105371.91,0.0046,0.12,15,march_rush
5041,2024,5,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,105371.91,0.0058,0.12,22,march_rush
5042,2024,6,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,105371.91,0.007,0.12,22,march_rush
5043,2024,7,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,105371.91,0.0081,0.12,8,march_rush
5044,2024,8,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,105371.91,0.0093,0.12,22,march_rush
5045,2024,9,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,4691823.8,0.061,5.17,10,march_rush
5046,2024,10,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,12845516.05,0.2025,14.15,19,march_rush
5047,2024,11,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,90758525.81,12845516.05,0.3441,14.15,21,march_rush
